,name,content
862,계룡산, 계룡산 중턱쯤 펜션왔는데요. 근방에 둘러볼 곳 추천 좀 해주세요. 아이들은 놀이터에서 놀고 싶다는데 놀이터 있는 공원이나 없을까요? 천안 아산쪽도 좋고요~ 
863,계룡산, 없는~ 계룡산으로 갔어요~ 네비 : 신원사 주차장(비용 : 3000원(전 일찍가서 무료)) 오늘의 계룡산 코스는... 그래도 국립공원이라서 그런지 등산로가 정비가 정말 잘 되어있어요~ (근데 산악회 리본은 한개도 못봤어요 길... 
864,계룡산, 계룡산은 운악산 병풍바위를 여기저기에 발라논듯한 멋진 산이엇습니다. 놀면서 다니는 편이라 시간은 오래걸렷네요 ㅋㅋ 가신지 1년이상 되신분은 참고하셔야할게 원래 탐방로가 낙석때문에 막히고 우회로가 생겻는데... 
865,계룡산, 아침에 고자산치에서부터 계룡산으로. 고자산치에서 고자산치봉으로 오르면서 거제면 포로수용소 유적지 전망대에서 거가대교가 저멀리에 절터에 도착하니 처음보는 이녀석이 뭘까요? #산타바바라 #계룡산 #거제파랑새 
866,계룡산, 오늘은 계룡산으로 일출산행 다녀왔습니다 운좋게 일출 잘보고 집으로 갑니다!!!! 동학사-관음봉-삼불봉-남매탑-천정지원센터 코스로 다녀왔고 약 10km 걸었습니다 3:30~7:30 일출보고 사진 찍고 노느라 시간이 좀... 
867,계룡산, 이번엔 삼불봉까지 시간단축하면서 쉽게 올라갔어요 ㅎㅎ 관음봉올라갈땐 정말 곡소리가 저절로 나더라구요.. 오늘 6시간 계룡산 등산하니 체력이 바닥 ㅠㅠ 좀더 체력을 키워야겠어요~ 가을엔 오소산?? 도전해 볼려구요. 
868,계룡산, 아침에 계룡산 가다가 들머리에서 누가 길에 버린 유리병을 밟는 바람에 그만 뒷타이어가 찌지직~~~ㅜㅜ... ㅜㅜ 새 신발 갈아신고서 오늘 1일 1산 숙제하러 최단 코스로 이동해 계룡산으로. 날씨가 제법 차갑네요.... 
869,계룡산, 어제 광클릭으로 계룡산사계절캠핑장 a3 자리 예약 성공했는데 깜빡하고 12시안에 입금을 하지않아 예약취소됐어요 ㅋㅋ 예약 치열한 캠핑장 처음으로 성공해봤는데 이렇게 물건너가네요 ㅋㅋ 여러분들은 절대 이런일... 
870,계룡산," 2주 전 다녀온 공주 계룡산 일출 산행. 난생 첫 일출 산행이었는데 일출은 못봤지만 꽤 좋았습니다. 입산... 국립공원은 탐방객 안전상 입산시간을 제한하고 있기 때문에, 3-4시 입산해서 1-2시간에 안에 정상을 찍기는 매우... "
871,계룡산," 계룡산 도딱는거 30년씩하는데 단기속성반으로 4시 만에 수박 걷할기 도 딱고하산 집에서 출발할때 살짝... 스키좋다 [해저터널,원산도,간월암,개심사] 여행 #계룡산 #동학사 #관음봉 #100대명산 #블랙야크100대명산 #블야100 "
872,계룡산, 계룡산 국립공원 수통골 무더위산책 밥맛있게 먹었고 소화시킬겸 수통골 산책합니다 동학사방향 계룡산국립공원은 입장료가 있는데 수통골방향은 무료입장이 가능하답니다 주차장도 무료 만차시 카페이용하고... 
873,계룡산, 계룡산 마티고개 매일같이 자시인사로 3일간 인사드렸네요. 당산천왕 국사천왕 기운 받으세요 ~♡ 
874,계룡산," 아마도 계룡산의 가을 단품을 즐기러 많이들 오신 모양 입니다. 주차장을 나와서, 동학사 방면으로 들어서면...식당가가 나오고, 이런 노점들이 나옵니다... 아~~~ 어떻게 국립공원안에 이런 노점들이 들어 서는지... 이해가... "
875,계룡산, 도 닦으러 계룡산 고고합니다~ 오늘 날씨는 좋네요^^ 남매탑이라 합니다.. 오~ 산에 이런것이? 계룡산 우중산행은 안하는걸로~~ 지옥의 계단 짜릿합니다 ^^; 첫번째 목적지 삼불봉 천국의 계단 역시 짜릿합니다 ㅋㅋ 저~기... 
876,계룡산, 계룡산 국립공원의 일부가 됐지만 지리적으론 완전히 별개의 거의 독립된 산입니다. 수통골에서 산행이 시작되어 순환하는 코스입니다. 400~600여 미터의 봉우리 3~4개가 산등성이로 이어져 있어 지루하지 않고 산행 거리와... 
877,계룡산," 좌측 빈계산 저멀리 계룡산최고봉 장군봉과 관음봉 우측 도덕봉 빈계산을 돌아 도덕봉으로 하산한다. 빈계산 꺼지지않는 에어컨과 생활을 하다보니, 폭염에 적응이 안된다. 공복 폭염산행, 발이 무겁다 . 도덕봉방향 능선.... "
878,계룡산, 2020년 4차국립공원 계룡산 단품을 인증회원님분에게 1셋트 구합니다. 가격은 제시하시면 최대한 수용합니다 
879,계룡산, 1. 캠핑장 명 : 계룡산사계절캠핑장 2. 이름 : 3. 예약내역 : 6.17.-6.18.(금토) 4. 예약사이트(URL) : a7 5. 가격 : 6. 취소시간 : 7. 특이사항 : a열 다른 날짜 알려주시면 교환하고 싶어요:) 
880,계룡산, 1. 캠핑장 명 : 계룡산 동학사 자동차야영장 2. 이름 : 3. 예약내역 : 6.10~12. 를 다른 주말로 교환 4. 예약사이트(URL) : 국립공원 예약시스템 5. 가격 : 6. 취소시간 : 7. 특이사항 : 
881,계룡산, 캠핑장명 : 계룡산사계절캠핑장 이름 : 희망일 : 5월21일22일 가격 : 6만원 특이사항 : 계룡산 사계절캠핑장이 5만원으로나오더라구요 ... 6만원에 이번주말 양도가능하신분 계실까요 막 시작한 초보캠핑이라 이번달예약은... 
882,계룡산, 2020년 4차국립공원 계룡산 단품 1셋트을 인증회원님분에게 구합니다. 가격은 제시하시면 최대한 수용합니다 
883,계방산, 3km) 최단 코스이지만 짧은 거리는 아니다 계방산 1577m 날씨 운이 없는지 정상에 오르면 언제나 안갯속으로 들어간다 다른 특별한 꽃은 없었지만 붓꽃이 예쁘게 피어 반겨주었다 운두령 (해발 1089m) 강원도 홍천군 내면과... 
884,계방산, 계방산 최단코스 등산코스 화장실 주차장 편의점 하늘과 구름과 바람이 가득 담긴 산 거리: 8.2km(왕복)... 매점 계방산은 오대산 국립공원에 속산 산입니다 정상이 1577m로 대한민국에서 5번째로 높은 산이지만 시작지점인... 
885,계방산," 5월 3째 주말 - 12번째 캠핑 평창 계방산오토캠핑장 5월의 푸르름이 한창 물오르는 시간 5월 두번째 캠을... 관리실에서 체크인 계방산오토캠핑장은 ☝️ ""평창군 시설관리공단""에서 운영합니다~"" 안내사항을 듣고 3L... "
886,계방산, 노동계곡의 비경 | 기본 탐방 정보 | * 날짜 : 2022년 5월 29일(일) * 고도 : 계방산(1577.4m) * 위치 : 강원도 평창군 진부면(珍富面)과 홍천군 내면(內面)의 경계를 이루는 산. * 코스 : 계방산 주차장 ~ 권대감바위 ~ 쉼터 ~ 계방산... 
887,계방산," 평창 계방산 네 비 : 운두령휴게소(무료) 코 스 : 운두령 들머리 → 전망대 → 정상 → 원점회귀 인 증 : 정상석 해 발 : 1,577m 날 씨 : 비 16℃ ~ 25.0 ℃ 거 리 : 8.73km 시 간 : 3시간 17분 속 도 : 3.9km 강원도 평창군 진부면... "
888,계방산," ㅠㅠ 그러다보니 주말 산행일정을 다시 잡아야하는데 때마침 강원도에 #폭설 소식이 들려온다. 그럼... 잡은곳은 #계방산 !! 계방산 (桂芳山, 1,579m) 우리나라에서 5번째로 높은 산으로, 산림청,블야 등에 100대 명산으로도... "
889,계방산," 암튼… 서비스 이용해 보니 너무 좋았어서 구구절절 계방산 산행 코스: 운두령 - 계방산 정상 - 주차장 방면 하산 9km ⏱ 소요시간: 휴식 및 간단한 식사 포함 4시간 20분 (정상까지가 약 2시간) ❗️아이젠 필수, 스틱도... "
890,계방산," ◆ 등산일시 : 2022년 2월 11일 금요일(회사 연차) ◆ 날씨 : 서울에는 미세먼지가 많았지만, 강원도로 가면서 미세먼지는 없어졌고, 계방산 정상은 멀리서 약간 뿌옇긴 하지만 산행하기 매우 좋은 날씨였다. 서울에서... "
891,계방산," 운두령휴게소 : 강원도 평창군 용평면 운두령로 313, 평창군 용평면 속사리 949-3 계방산 강원도 홍천군 내면 대한동길 363-8 지도보기 동영상 버튼을 누르면 현재 화면에서 재생됩니다. 식사 운두령으로 올라가는 길에... "
892,계방산," 돌아봐야 할 100대 명산:계방산(1,577m) 산행 날짜: 2022년 5월 28일 산행 코스 :운두령~계방산 정상~계방산 주차장 산행지 들머리 주소 네비: 운두령 산행 난이도:★★★☆☆ 산행거리 : 약 9km 산행시간 : 약 4시 30분 소요 날 씨... "
893,계방산, 어제 눈 소식에 계방산에 가고 싶었으나 설날이라 못가고 오늘 갔어요. 근데 어제가 절경이었을듯~ㅎ 계방산은 한라산-지리산-설악산-덕유산 다음으로 높은 산으로 1579m인데 1089m인 운두령에서 들머리를 하면 500m만... 
894,계방산, 설산을 기대하고 갔었고 아무래도 강원도다보니까 추위를 대비했는데 계방산 운두령 2월 날씨는 생각보다 그리 춥지는 않았어요 ㅠ_ㅠ 제 착장은요~ 상의 - 스컬피그 플렉스 브라탑 - STL 롱 슬리브 - 유니클로 후리스... 
895,계방산, 물론 여기 강원도 오토캠핑장 계방산캠핑장은 차박 사이트가 운영이 되고 있습니다~! 바로 제3야영장인데요~! 참고하시고 예약을 하면 될 듯합니다~! 두락이 아빠는 제1야영장에서 사이트를 잡았는데 뭐 사실상 예약을... 
896,계방산, 오염되지 않은 계곡에서 자란 송어를 먹을 수 있는 횟집들이 많다.송어회 한 접시면 산행의 피로가 풀어진다.계방산 등반 시간은 약 5시간(휴식시간 포함) 걸린다.  계방산 강원도 홍천군 내면 대한동길 363-8 지도보기 
897,계방산, ♥️ 참고로 계방산오토캠핑장 주차장에 일 5천원에 카라반 주차 가능합니다. 담주 또 강원도로 캠핑가는 친구가 이거 알아내고 신나하며 차 두고 왔어요. 덕분에 서울까지 편하게 왔죠. 계방산 오토캠핑장에 캠핑하며... 
898,계방산, 주소 : 계방산 생태관리센터(T맵은 '운두령 쉼터'로 검색해도 나옵니다.) 강원도 평창군 용평면 운두령로 1243 겨울이 가기 전에 설산으로 유명한 계방산을 가고 싶었다. 지금까지 다녔던 산 중에서 제일 먼 곳... 출근때보다... 
899,계방산, 안녕하세요 박블리입니다:-) 강원도 포스팅의 마지막 포스팅이 될 계방산 등산코스 리뷰입니다. 정말정말 느낀게 많았던 등산인데용! 그래서 더 뜻깊었던 여행이 아니었나 싶어용 제 친구들은 한라산등반을 떠났는데 저는... 
900,계방산, 계방산오토캠핑장 카라반 사이트가 예약가능해 잽싸했어요. 예약하기 힘들다던데 운좋게 금토 2박이... 계방산 오토캠핑장 다녀오신분들 계시면 팁 좀 부탁드립니다. 계곡 좋은 포인트라던지.. 저희가 보더콜리를 키워서... 
901,계방산, | 기본 산행 정보 | * 날짜 : 2022년 5월 29일(일) * 고도 : 계방산(1577.4m) * 위치 : 강원도 평창군 진부면(珍富面)과 홍천군 내면(內面)의 경계를 이루는 산. * 코스 : 계방산 주차장 ~ 권대감바위 ~ 쉼터 ~ 계방산 정상... 
902,계방산, 지난 겨울 계방산에서 만난 상고대와 눈꽃이 너무 좋았던 기억이 있어 다시 찾아 갔지만 결과적으로 건조하고 날씨가 포근한 덕에 기대했던 눈꽃은 보지 못한 겨울 산행이었습니다. 다행히 계방산 정상 부근에 남아... 
903,계방산, 제 아이가 다니는 학교는 강원도 홍천 내면에 위치한 전교생 10명 안팍의 아주 작은 학교예요. 작은 학교에... 작은 성취감 계방산 트레킹 4시간 완주 계방산 트레킹 우리나라 5번째로 높은산 설산 트레킹으로 유명함 운두령... 
904,계방산, 계방산 초입은 작게 오르고 많이 내려가는 특이한 지형으로 등산객의 조바심을 이끈다. 오르내리며 30분쯤... 손가락으로 머리카락을 굵게 쓸어내린 듯 주름이 깊고 촘촘한 강원도 산의 능선이 더 없이 든든했다. 빡빡한... 
905,계방산, 계방산 삼거리 방향 산목련 범꼬리 운두령 쉼터 화장실 앞 운두령 쉼터 구름이 쉬었다 간다고 하네요 운두령에서 출발 한국의 알프스(?) 계방산입니다 몰라요 그렇게 써 있습니다 치악산 삼악산 용문산 유명산 정도... 
906,계방산, 높은 계방산 겨울에 눈산행만 해봤는데 여름 야생화도 많다는데 어떤 모습일지 보고 싶어 살방으로 다녀올까 합니다 들머리 운두령이 천고지라 정상까진 스르륵 갈 걸로 예상합니다 하산후 계방산 노동계곡으로... 
907,계방산, 이곳이 계방산 정상보다 전망이 좋고 호젓하니 데크마루에 앉아 산 구경한다. 전망대에서 훤히 보이는... 계방산 정상은 거대한 돌탑이 세워진 정상은 널찍한 공터다. 정상에는 푸른 하늘 아래서 벌레들이 짝을 지어... 
908,계방산," #계방산 #계방산후기 #설산 #설경최고 #계방산등산 #등린이부부 #언제쯤졸업하려나 #겨울산 #겨울산추천 #강원도계방산 #명산100 설경이 가장 아름다운 강원도 알프스, 계방산 높이: 1577m 난이도: 중하 (개인적인 기준) 길이... "
909,계방산, 제주도여행 다녀온 후 첫 육지 산행~ 매년 겨울이면 눈꽃 상고대로 유명한 강원도 홍천 계방산으로 등산을 다녀왔어요. 아쉽게도 급격하게 포근해진 봄날씨로 상고대맛집은 커녕 상고대1도 보지 못했던 계방산~ 그래도... 
910,계방산," 2021년 12월 24일 금요일, 오대산국립공원 내 계방산 운두령 - 계방산 (1,572m) - 주목 군락지 - 노동계곡 - 계방산 자동차 야영장 (8.9km, 4시간) 차량이 두 대 있으니 가장 좋은 건 차량 때문에 원점회귀 산행을 하지 않아도... "
911,계방산, 눈꽃산행 계방산 계방산에 눈꽃과 상고대가 그렇게 이쁘다기에 산행을 계획했다. 일기예보 보다가 눈소식에 출발해본다. 계방산은 해발1577m로 우리나라에서 5번째 높은산이지만 많이 알려지지는 않았다. 등산코스는... 
912,계방산, 계방산 오토캠핑장은 ‘아시아의 알프스’라 불리는 강원 평창군 계방산에 위치했다. 아름다운 자연경관과 천연 휴양림이 어우러져 알비어들에게 자연 친화적인 휴식처로 자리매김하고 있다. 영동고속도로를 달리다... 
913,계방산," 한강기맥1-2구간, 계방산~호령봉~비로봉의 겨울 운두령~계방산~뾰지기봉~호령봉~비로봉~상원사 22.6km / 12시간 47분 산악회 17명 단체산행 금요일 아침부터 눈이 내리고 밤에도 또 눈이 내린다는 예보. 한강기맥을 가는... "
914,계방산, 이번주 토요일 계방산을 첨가봅니다. 아침일찍 출발해 정오쯤 정동진역에서 레일바이크를 타려고 하는데요.. 정동진까지 카라반 끌고가기는 그렇고;; 어짜피 캠장이 계방산이니 근처에 세워놓을때 있으면 세워놓고 정동진... 
915,계방산, 계방산 겨울 설산 등산 후기 _운두령-계방산-삼거리 하산 코스 / 안내산악회 당일 치기 산행 지난주 안내산악회 버스 타고 다녀온 강원도 계방산~! 블랙야크 100대 명산이고 우리나라에서 5번째로 높은 산이라 함! 해발 1577m... 
916,계방산," 계방산 등산코스는 운두령에서 이승복생가와 아랫삼거리주차장까지 엊그제 가족과 함께 속초여행을... 이웃님들의 블로그를 보면서 늘 가고싶었던 산중의 하나인 계방산을 선택했는데, 계방산은 설산으로 겨울산... "
917,계방산, #계방산 #눈꽃산행 #1579m #남한에서다섯번째 #겨울산행 #포항제이캠프 1. 2022년 1월 19일 토요일 2. 제이캠프여행사 토요눈꽃산행 신청(아는 동생이랑) 3. 코스: 운두령-전망대-계방산정상-주목군락지-계방산오토캠핑장... 
918,계방산, 다음매일 산악회 버스를 이용하여 계방산으로 간다. 날씨는 그렇게 춥지 않지만 구름이 가득한 날이라... 계방산 첫 산행은 아쉬움이 많이 남으니 다음 기회를 노려봐야지! (20211229) #계방산 #계방산등반 #계방산산행... 
919,계방산," 대한민국 겨울 눈꽃 산행의 성지, 강원도 평창의 계방산으로 눈꽃산행 다녀왔어요~❄ 계방산의 한자를 풀이해보면 계수나무 향기가 나는 산이라는 뜻이라죠. 한라산, 지리산, 설악산, 덕유산에 이어 우리나라에서... "
920,계방산, 암튼 ㅋㅋ 오늘은 강원도 진토배기 우리나라에서 5번째로 높은 산을 타보려고 합니다. 어차피 해발... 보입니다ㅎ 계방산에 [키.가.작.은] 나무들 솔직히 키가 작은 나무는 모르겠고...... 다... 
921,계방산, ● 계방산 (강원도 평창) ° 오늘의코스 - 운두령(운두령임특산물홍보관) ~ 정상 ~ 원점회귀 ° 등산거리 / 등산시간 - 약 9.5km / 약 4시간(휴식제외) ° 추천하는 포토스팟 - 계방산전망대 전 작은나무 구간 (상고대터널느낌)... 
922,계방산, 룰루 ⛰ 계방산 ✔️ 2022.5.29 (일) 등산 ✔️ 주차 : 운두령 쉼터 ✔️ 코스 : 운두령 쉼터 ~ 전망대 ~ 정상 (원점회귀) ✔️ 거리 : 8.3km ✔️ 등산 시간 : 약 2시간 55분 계방산은 눈꽃 산행으로 유명하지만 미루고 미루다... 
923,계방산," 또는 ""계방산 생태관리 센터""(강원도 평창군 용평면 운두령로 1243)를 검색하면 되며,링크된 아래 네이버 지도를 참고하면 된다. 운두령 주차장에 도착하여 운두령 주변을 둘러보니 운두령 쉼터를 중심으로 왼쪽은... "
924,계방산, 계방산오토캠핑장 B-1번 에어스트림 장박하신분 돌풍에 난리 났어요 연락처도 안보이고 그래서.. 튀어 나오고 날아가는 것들만 적당히 다시 넣어드리고 했는데.. 계속 무너지니 이거 난감하네요.. 
925,계방산, 지난 4월에 국립공원 입산통제 기간인걸 모르고 갔다가 선자령으로 방향을 돌린후 이번에 다시 방문한 계방산 입니다. 일시 : 2022 년 6월 5일 장소 : 강원도 평창 높이 1577 미터 아침 6시에 부평집에서 선자령 쉼터 주차장을... 
926,계방산," 19(일) ㆍ고도 : 시작고도 1,089m(운두령 쉼터), 계방산 1,579.1m, 누적고도 858m ㆍ코스 : 운두령쉼터 - 계방산전망대 - 계방산 원점회귀 코스 ㆍ거리 : 약 8.4Km(트랭글 기준) ㆍ시간 : 5시간30분(휴식시간, 핸드폰 잃어버려... "
927,계방산, #국내여행 #강원도 #홍천 #등산 #계방산 #설산 #겨울산행 #겨울등산 #설산등산 #겨울산 #아이젠 #등산스틱 #스패츠 #겨울산행준비물 #방한용품 #눈꽃명소 #상고대명소 #top5 
928,계방산, 2주만에 충정했어요~ 계방산 오토캠핑장 왔는데 눈이 아직 안녹았네요~ 아침기온은 영하4도 카라반에서 보는 풍경 좋네요~ 눈밭에서 불멍하니 색다르고 좋네요~ 
929,계방산, 겨울과 봄의 경계에 계방산 산행을 다녀왔다. 몇일전부터 일기예보에 토요일날 강원도 지역의 산간에 눈이 내린후 일요일에는 하루종일 맑은 날씨가 예보가 됐다. 어쩌면 이번 겨울의 마지막 설경이 될것 같아서 동료들과... 
930,계방산," 강원도 가볼만한곳 계방산 원래대로라면 계방산을 등반하는 게 목표였는데, 아까도 말씀드렸다시피 제 무릎 상태가 그다지 좋지 않아 포기했습니다. 계방산은 평창군 용평면에 위치한 높이 1,579m의 산으로, 우리나라에서... "
931,계방산," : 지인과 함께~ - 카메라 사양 : SONY RX100 MK6 - 자체 사진보정 : 선명도 +1 강원도에 금, 토 눈소식이 있다고 해서... 눈이 사라졌을까 내심걱정을 많이 했는데... 막상 와보니.... 계방산에만 눈이 있더라 ㅋㅋ 역시... "
932,계방산, 계방산.... 설악산 . 오대산. 방태산에 밀려 가지 않은 곳.. 이왕에 갈려면 좀 더 힘들고 오래 산행하는 곳으로 가고 싶어 미뤄놓은 곳... 오늘은 여기로 정했어... 운두령에서 아내와 차박을 하고... 아내와 함께 가는 만큼..... 
933,계방산," 평창 계방산 눈꽃산행, 겨울산행 프립 아웃도어큐레이터 참가 후기 겨울 눈꽃산행, 프립에서 안전하고... 저희는 출발 바로 전날 눈이 왔다는 평창 계방산으로 가게 됐어요! 아침 7시까지 사당역으로 집합해서 버스를... "
934,계방산, 차박하는 무시동히터 소리가 붕붕거리며 주차장 한편에서 들리며 운두령을 매운다 또 두 번째 찾아온 계방산의 안개 가득하며 완만한 등산로는 가볍게 오르고 내려가고 또 오름이 계속되며 고도를 천천히 올렸다. 반가운... 
935,계방산, 화이트크리스마스 지난주 오대산 갔다가 눈구경 원없이 하고 오늘은 기대도 안하고 간 계방산 원래 계획은 소백산 가려다 아침에 급 변경하고 계방산으로 계방산 오늘 싼타에게 화이트 크리스마스 선물 제대로 받았네요... 
936,계방산, 계방산에 들꽃이 참 많더라 모처럼 1박 2일로 산에도 가고 꽃도 보러 가려고 했는데.... 가려고 하는 동네에... 찾다 계방산에 가기로 한다 마님 100대 명산도 하고 나는 꽃을 보러 가기는 하는데 일찍 출발하다 보니 빛이나... 
937,계방산, 오늘은 새해 첫 산행으로 상고대로 유명한 계방산에 다녀왔어요 계방산 상고대 상고대는 기온이 낮고 습도가... 여기가 강원도의 융프라우라며~ 현실 겨울왕국이었구요 산마다 어쩜 이리 각양각색의 절경을 숨기고... 
938,계방산," 강원도에 눈이 너무 많이 와서 다들 힘드셨을텐데요. 의외로 올해는 서울경기쪽에 눈이 없네요. 그래서, 올해 그리운 눈구경 산행 하러 출발했습니다. 코스는 평창 계방산 운두령에서 출발해서 1577m 고지인 계방산을 거쳐... "
939,계방산, 살짝 추위가 느껴지는 강원도의 날씨네요. 산행거리가 짧아 쉬엄쉬엄 갑니다. 이름모를 야생화와 단풍이 지천입니다. 정상 1키로전 전망대입니다. 청량한 날씨와 깨끗한 대기로 풍경이 멋스럽습니다. 계방산 정상이... 
940,계방산, #계방산 #운두령 #노동계곡 #이승복생가 #눈길산행 #눈꽃산행 #상고대 2022년2월16일(수욜) 한파가 찾아오고 강원도에 눈소식이 있어 눈이 젤 많이 온 곳이 계방산이래요 그래서 달려갔습니다 원없이 실컷 눈 밟고 왔어요... 
941,계방산," 블랙야크 챌린지 : 44번째 1577M 계방산 날짜 : 2월 20일 일요일 장소 : 강원도 오대산 국립공원 내 , 평창군과 홍천군에 걸쳐있어요 교통: 다음 매일 산악회 버스 이용 죽전 고속도로 정류소 탑승 코스 : 들머리 - 운두령 ~ 정상... "
942,계방산," 9 장소 : 오대산 국립공원 계방산 위치 : 강원도 홍천군 내면, 평창군 용평면 교통편 : 자가차량 내비코드 : 운두령 입장료 : 무료 주차료 : 무료 등산코스 : 운두령(09:00)-쉼터(09:44)-계방산 전망대(10:18)-계방산 정상(10:40)... "
943,계방산, 변해버린 강원도의 겨울산들이 드넓게 펼쳐지는 모습을 바라볼수있는 전망대에 도착하게 됩니다. 계방산 정상이 가까워 집니다. 하얗게 변해버린 정상의 풍경!!!! 계방산 정상으로 오르는 짧은 길위에도 멋진 풍경들이... 
944,계방산, 6월 현충일 연휴를 맞아 평창 윤두령 이승복생가터가 있는 계방산오토캠핑장에서 3박 이튿날 일욜 5시에 일어나 후다닥 밥을 챙겨 먹고 40분부터 라이딩 계속 비예보가 있어 좀 서둘렀다. 이른 아침이라 조용조용 아직... 
945,계방산, 마침 이번에 다녀온 계방산오토캠핑장도 가볍게 풀어보려구 한다~~ 자세한 얘기는 나중에 차차 게시물로... 도착해서 저녁 먹을 준비~ 토요일에 오전 7시에 출발했는데 차가 음층나게 많았다...ㅋㅎㅋㅎ 그래서 강원도 평창... 
946,계방산, 난 계방산 눈꽃 끝판왕을 본 적이 있엌~! 강원도 영동 지방 폭설 소식~ 분명 국립공원은 통제될 거니 선자령 가즈아~~하고 나왔다. 이른 아침 대관령 휴게소는 화장실이 잠겨있어서 영동고속도로 평창 휴게소를... 
947,계방산, 깊지 않지만 푸른 바다 계방산 우리나라에서 다섯번째로 높은 산이라는 설명은 많이 들어봤을 겁니다. 그 앞에 있는 산 그러니까 한라산 지리산 설악산 덕유산 그 다음이 계방산이라는 건데 이걸 강조하는 이유는 정상에... 
948,계방산," 주차장 계방산 [ 桂芳山 ] 높이 : 1579.1m 강원도 홍천군 내면과 평창군 진부면의 경계에 위치한 5번째 높은 산이고. 태백산맥의 한줄기이며, 남한에서 4번째 높은 운두령(1,089m)이 산자락을 휘감고 있다. 『홍천 너브내의... "
949,계방산," 1) 계방산(桂芳山) 단상 - 국내에서 5번째로 높은 산(해발 1,577m)으로 겨울 눈 산행으로 인기가 많은 산입니다. 특이하게 물소리가 들리지 않는 산이기도 합니다. 물이 귀해서 그런지 계방산에는 사찰이... "
950,계방산," 계방산(1,519m)으로 출발합니다 태백산(1,567m)으로 새해 첫날 계획을 세웠으나 국립공원 일출 산행이 코로나로 전격적으로 취소되어 할 수 없이 포기하고 남한에서 5번째 높은(한라산, 지리산, 설악산, 덕유산) 계방산으로... "
951,계방산," 겨울 강원도 가볼만한곳 평창 계방산 밀브릿지 오대산 전나무숲 코로나19로 인한 사회적 거리두기 수준에 따라 천차만별로 달라지는 일상을 올해 내내 겪다 보니, 이전엔 많이 미흡했던 여행자의 역량 중 하나가... "
952,계방산," 휴가철을 맞이해 수도권 근교 방문객들이 코로나19의 위험을 피해 캠핑장 내 노동계곡으로 피서를 즐기기 위해 많은 분들이 계방산오토캠핑장을 방문해주셨어요!! 8월말 기준 계방산오토캠핑장의 이용객수는 4,219팀 13... "
953,계방산," 23 햇님도 눈뜨기전 계방산으로 ~! 꼬물꼬물 멀미를 참으며 도착한 운두령고개! 자~ 이제 여기서부터 시작하는 거야. #오대산국립공원 계방산(桂芳山) 계수나무 ""계""자와 향기(빛나다) ""방""자와 합쳐져 계방산으로... "
954,계방산, 평창과 홍천 경계에 있는 계방산으로 고고씽ㅎ 계방산 등산은 운두령쉼터에서 출발!! 바람이 거세게 불어.. 체감온도가 영하10도 밑이라.. 등산시작부터 고난의 행군ㅋㅋ 두시간만에 도착한 계방산 전망대 여기서 30분 더... 
955,계방산, 2021년 10월 2일 토요일 맑음 운두령(12:00)-계방산 전망대(14:40-16:10)-운두령(18:00) 가을 계방산은 멋지다. 아랫동네는 여전히 푸른 기운이 많은 10월 초. 계방산 윗자락은 벌써 가을빛이다. 봄 기운은 산자락 아래서부터 위로... 
956,계방산, 아주 오래전에 계방산에 올랐다가 이쪽 노동계곡으로 하산한 적 있다. 당시 캠핑장을 만드는 중이었는데... 멀리 계방산 일대가 구름에 잠겼다가 스르르 풀린다. 캠핑장 나무들은 벌써 단풍을 매달고 있다. 분위기가... 
957,계방산," 계방산 눈꽃 #산행정보 ↔ #네팔산악회 당일 #산행 2021. 2. 20(토) #계방산 #눈꽃 산행정보 ▶2021년 계방산 눈꽃산행(1,577m) 산행일정◀ 1. 장소 : 계방산,운두령 (강원,평창) 2. 일정 : 2021년 2월 20일 (토요일)... "
958,계방산, 계방산 상고대 산행 산행 경로 : 운두령 - 전망대 - 계방산 - 이승복생가 - 주차장 가을 단풍을 쫓던 산행을 멈추고 오랜만에 다시 산행을 준비한다. 계절이 바뀌어 이번엔 겨울산행이다. 거의 두어달만에 산행이라 체력도... 
959,계방산, 겨울에 놓쳐서는 안되는 눈꽃산행 명산 계방산 바로 그 계방산을 오늘(12월19일) 다녀왔습니다!!! 곧 계방산으로 떠나는 분들을 위해 빨리 오늘 눈상태 보여드리려고 우선 사진만 후다닥 올려봅니다. 운두령~전망대... 
960,계방산, 함백산 계방산 두 산이 상고대 감상하기 가성비 좋은 산이라 어디서 줒어 들었어요. 함백산은 주차장에서 30분만 오르면 정상에 오를 수 있어 수월하게 다녀온 경험이 있어서 어제 산동무들과 계방산으로 고고!! 한... 
961,계방산, 2019년 11월 2일 토요일 약간흐림 / 강원도 홍천군 내면 대한동길 363-8 / 운두령 정상 휴게소에서 주차 및 하차... 홍천군과 평창군 경계에 있는 산은 계방산이며 강릉시에 있는 산은 괘방산이다. 발음이 비슷해서 헷갈려들... 
962,계방산, 날이 다가오자 기상청의 겁나는 예보와 달리 우리가 가려는 계방산 기온은 영하 12도 정도로 올랐다. 또 눈 예보도 없었다. 여행하려던 사람들은 지레 겁을 먹어 강원도 여행을 포기했는지 고속도로도 원활했다. 동쪽으로... 
963,계방산, 강원도 평창 <계방산 오토캠핑장> 으로... GO GO 날이 너무 예뻐서 가는 내내 설레네요 도오~~~~착 도착해 보니 이곳 캠핑장... 아름답네요~ 길게 이어진 사이트들이 잘 정리되어있어요 시설도 깨끗하고 무엇보다... 
